,Year,Club,Name,Pos,Base Salary,Guaranteed Compensation
3925,2016,DAL,Michael Barrios,M,70000.0,70000.0
3926,2016,ORL,Hadji Barry,F,62500.0,67062.5
3927,2016,CLB,Chad Barson,D,63000.0,63000.0
3928,2016,HOU,DaMarcus Beasley,D,750000.0,813333.33
3929,2016,RSL,Kyle Beckerman,M,675000.0,750000.0
3930,2016,PHI,Alejandro Bedoya,M,1100004.0,1166254.0
3931,2016,TOR,Steven Beitashour,D,230000.0,244000.0
3932,2016,MTL,Kyle Bekker,M,67941.5,94191.5
3933,2016,RSL,Anthony Beltran,D,210000.0,220950.0
3934,2016,ORL,Joe Bendik,GK,140000.0,147666.67
3935,2016,SJ,Victor Bernardez,D,210000.0,251600.0
3936,2016,COL,John Berner,GK,63000.0,63000.0
3937,2016,MTL,Patrice Bernier,M,95000.0,140000.0
3938,2016,KC,Matt Besler,D,700000.0,733250.0
3939,2016,POR,Nick Besler,M,62500.0,62500.0
3940,2016,NYRB,Justin Bilyeu,D,51500.0,51500.0
3941,2016,SJ,David Bingham,GK,145000.0,152750.0
3942,2016,DC,Steven Birnbaum,D,86350.0,116350.0
3943,2016,MTL,Ambroise Bitolo,D,100000.0,100000.0
3944,2016,PHI,Andre Blake,GK,100000.0,138000.0
3945,2016,TOR,Mark Bloom,D,94500.0,101848.89
3946,2016,LA,Emmanuel Boateng,F,100000.0,100000.0
3947,2016,ORL,Luke Boden,D,82500.0,82500.0
3948,2016,VAN,Christian Bolanos,M,250000.0,253500.0
3949,2016,DAL,Colin Bonner,F,51504.0,51504.0
3950,2016,TOR,Alex Bono,GK,65000.0,85200.0
3951,2016,POR,Nat Borchers,D,245000.0,255000.0
3952,2016,DC,Bobby Boswell,D,260000.0,260000.0
3953,2016,TOR,Michael Bradley,M,6000000.0,6500000.0
3954,2016,NYCFC,Connor Brandt,M,53472.0,53472.0
3955,2016,NYCFC,Federico Bravo,M,110000.0,110000.0
3956,2016,POR,Neco Brett,M,51504.0,51504.0
3957,2016,NYCFC,Frederic Brilliant,D,260000.0,299666.67
3958,2016,HOU,Calle Brown,GK,51500.0,51500.0
3959,2016,HOU,Keyner Brown,D,108000.0,108000.0
3960,2016,HOU,Will Bruin,F,310000.0,311666.67
3961,2016,DC,Julian Buescher,M,70000.0,84700.0
3962,2016,NE,Teal Bunbury,F,205000.0,250000.0
3963,2016,COL,Marc Burch,D,120000.0,120000.0
3964,2016,ATL,Efrain Burgos,M,62508.0,62508.0
3965,2016,COL,Bobby Burling,D,110000.0,116000.0
3966,2016,MTL,Evan Bush,GK,117500.0,117500.0
3967,2016,VAN,Marco Bustos,M,62500.0,67350.0
3968,2016,MTL,Victor Cabrera,D,250000.0,250000.0
3969,2016,NE,Scott Caldwell,M,100000.0,110000.0
3970,2016,CHI,Joey Calistri,M,51500.0,51500.0
3971,2016,COL,Caleb Calvert,F,75000.0,82500.0
3972,2016,MTL,Hassoun Camara,D,180000.0,180000.0
3973,2016,CHI,Jonathan Campbell,D,70000.0,78125.0
3974,2016,NE,Mamadu Cande,D,75000.0,82287.5
3975,2016,VAN,Marco Carducci,GK,63000.0,63000.0
3976,2016,ORL,Servando Carrasco,M,95000.0,99625.0
3977,2016,PHI,Brian Carroll,M,120000.0,128000.0
3978,2016,CLB,Conor Casey,F,105000.0,105000.0
3979,2016,COL,Dennis Castillo,D,51500.04,51500.04
3980,2016,DAL,Fabian Castillo,M,155750.0,170750.0
3981,2016,SJ,Cordell Cato,M,112500.0,114166.67
3982,2016,SJ,Darwin Ceren,M,150000.0,199375.0
3983,2016,NYCFC,Maxime Chanot,D,350004.0,383004.0
3984,2016,TOR,Jay Chapman,M,75000.0,93500.0
3985,2016,POR,Diego Chara,M,150000.0,172000.0
3986,2016,TOR,Benoit Cheyrou,M,150000.0,159333.33
3987,2016,MTL,David Choiniere,M,51500.0,51500.0
3988,2016,MTL,Laurent Ciman,D,630000.0,661666.67
3989,2016,HOU,Ricardo Clark,M,319200.0,356700.0
3990,2016,CLB,Steve Clark,GK,220000.0,238333.33
3991,2016,CHI,Razvan Cocis,M,160000.0,160000.0
3992,2016,KC,Nuno Coelho,D,275000.0,412500.0
3993,2016,LA,Ashley Cole,D,300000.0,327625.0
3994,2016,NYRB,Aurelien Collin,D,500000.0,525000.0
3995,2016,SJ,Kip Colvey,D,51499.92,51499.92
3996,2016,PHI,Anderson Conceicao,D,150000.0,174166.67
3997,2016,CHI,Drew Conner,M,62500.0,62500.0
3998,2016,DAL,Coy Craft,F,70000.0,87083.33
3999,2016,PHI,Warren Creavalle,M,118000.0,125666.67
4000,2016,MTL,Maxime Crepeau,GK,52500.0,52500.0
4001,2016,COL,Sam Cronin,M,225000.0,227500.0
4002,2016,LA,Leonardo Da Silva,D,160000.0,165000.0
4003,2016,NYRB,Omer Damari,F,228499.92,228499.92
4004,2016,DAL,Aubrey David,D,62508.0,83674.67
4005,2016,VAN,Alphonso Davies,M,62499.96,62499.96
4006,2016,PHI,Charlie Davies,F,108937.5,113315.63
4007,2016,KC,Brad Davis,M,355000.0,355000.0
4008,2016,NYRB,Sean Davis,M,90000.0,107500.0
4009,2016,SJ,Simon Dawkins,M,800000.0,800000.0
4010,2016,VAN,Marcel de Jong,D,62499.96,62499.96
4011,2016,CHI,Michael De Leeuw,F,450000.0,514212.5
4012,2016,VAN,Christian Dean,D,110000.0,191000.0
4013,2016,LA,AJ DeLaGarza,D,225000.0,227500.0
4014,2016,DC,Nick DeLeon,M,235000.0,235000.0
4015,2016,TOR,Marco Delgado,M,100000.0,102500.0
4016,2016,SEA,Clint Dempsey,F,3913008.0,4605941.5
4017,2016,MTL,Amadou Dia,D,51500.0,51500.0
4018,2016,DAL,Mauro Diaz,M,466000.0,562890.0
4019,2016,LA,Clement Diop,GK,62500.0,62500.0
4020,2016,NYCFC,Mix Diskerud,M,761250.0,761250.0
4021,2016,MTL,Marco Donadel,M,350000.0,386666.67
4022,2016,ORL,Conor Donovan,D,90000.0,118000.0
4023,2016,LA,Landon Donovan,F,456000.0,456000.0
4024,2016,CHI,Patrick Doody,D,53471.0,53471.0
4025,2016,LA,Giovani Dos Santos,F,2500000.0,4250000.0
4026,2016,COL,Conor Doyle,F,66000.0,67250.0
4027,2016,COL,Kevin Doyle,F,1075000.0,1120000.0
4028,2016,MTL,Didier Drogba,F,1666667.0,2191667.0
4029,2016,CLB,Dilly Duka,M,62508.0,62508.0
4030,2016,DC,Chris Durkin,D,51504.0,60670.67
4031,2016,NYRB,Chris Duvall,D,63000.0,63000.0
4032,2016,KC,Dom Dwyer,F,500000.0,618750.0
4033,2016,DC,Andrew Dykstra,GK,75000.0,85700.0
4034,2016,VAN,David Edgar,D,105000.0,113416.67
4035,2016,PHI,Maurice Edu,M,725000.0,793750.0
4036,2016,ORL,Earl Edwards,GK,52500.0,52500.0
4037,2016,KC,Kevin Ellis,D,72000.0,75150.0
4038,2016,SJ,Innocent Emeghara,F,988000.0,1300000.0
4039,2016,TOR,Tsubasa Endoh,F,51500.0,51500.0
4040,2016,HOU,Jose Escalante,M,51499.92,51499.92
4041,2016,KC,Roger Espinoza,M,800000.0,800000.0
4042,2016,NYRB,Derrick Etienne,M,51500.0,56500.0
4043,2016,SEA,Brad Evans,D,276665.0,315166.25
4044,2016,PHI,Fabinho Fabinho,D,142008.0,150008.0
4045,2016,NE,Diego Fagundez,M,145000.0,165000.0
4046,2016,SEA,Michael Farfan,M,80000.0,80000.0
4047,2016,NE,Andrew Farrell,D,148500.0,229500.0
4048,2016,KC,Benny Feilhaber,M,400000.0,412187.5
4049,2016,PHI,Leo Fernandes,M,63000.0,63000.0
4050,2016,SEA,Alvaro Fernandez,M,264000.0,294000.0
4051,2016,CHI,Collin Fernandez,M,75000.0,77000.0
4052,2016,RSL,Eduardo Fernandez,GK,63000.0,63000.0
4053,2016,DAL,Maynor Figueroa,D,115000.0,138333.33
4054,2016,CLB,Ethan Finlay,M,250000.0,250000.0
4055,2016,MTL,Kyle Fisher,D,65000.0,73375.0
4056,2016,VAN,Deybi Flores,M,62500.0,68385.0
4057,2016,SJ,Shaun Francis,D,95000.0,103333.33
4058,2016,CLB,Waylon Francis,D,200000.0,224375.0
4059,2016,DC,Sean Franklin,D,225000.0,256666.67
4060,2016,SEA,Stefan Frei,GK,200000.0,206250.0
4061,2016,SEA,Erik Friberg,M,240000.0,262500.0
4062,2016,VAN,Kianz Froese,M,66000.0,70500.0
4063,2016,PHI,Raymon Gaddis,D,150000.0,152500.0
4064,2016,MTL,Jeremy Gagnon-Lapare,M,51500.0,51500.0
4065,2016,HOU,Boniek Garcia,M,225000.0,247500.0
4066,2016,ORL,Devron Garcia,M,62500.0,70937.5
4067,2016,HOU,Kevin Garcia,D,62508.0,62508.0
4068,2016,RSL,Olmes Garcia,F,160000.0,160000.0
4069,2016,LA,Rafael Garcia,M,75000.0,75000.0
4070,2016,COL,Shkelzen Gashi,F,1575000.0,1668750.0
4071,2016,CHI,Eric Gehrig,D,106875.0,112708.33
4072,2016,LA,Steven Gerrard,M,6000000.0,6132500.0
4073,2016,TOR,Sebastian Giovinco,F,5600000.0,7115555.67
4074,2016,RSL,Justen Glad,D,100000.0,111000.0
4075,2016,POR,Jake Gleeson,GK,91556.0,96722.67
4076,2016,SJ,Anibal Godoy,M,216000.0,242250.0
4077,2016,SJ,Henok Goitom,F,682800.0,729300.0
4078,2016,SEA,Herculez Gomez,F,62500.08,62500.08
4079,2016,NYCFC,Shannon Gomez,D,51500.04,51500.04
4080,2016,NE,Jose Goncalves,D,450000.0,479375.0
4081,2016,DAL,Jesse Gonzalez,GK,67500.0,76875.0
4082,2016,SJ,Clarence Goodson,D,315000.0,342000.0
4083,2016,CHI,John Goossens,M,200000.0,203333.33
4084,2016,LA,Alan Gordon,F,170000.0,170000.0
4085,2016,POR,Ned Grabavoy,M,150000.0,150000.0
4086,2016,COL,Joseph Greenspan,D,51500.04,52969.12
4087,2016,NYRB,Mike Grella,F,155000.0,157250.0
4088,2016,DAL,Carlos Gruezo,M,450000.0,686500.0
4089,2016,DAL,Aaron Guillen,D,51500.0,51500.0
4090,2016,TOR,Nick Hagglund,D,63000.0,63000.0
4091,2016,COL,Marlon Hairston,D,90000.0,113000.0
4092,2016,KC,Connor Hallisey,M,63000.0,76750.0
4093,2016,DC,Bill Hamid,GK,325000.0,370500.0
4094,2016,TOR,Jordan Hamilton,F,66150.0,78650.0
4095,2016,POR,Wade Hamilton,GK,51504.0,51504.0
4096,2016,DAL,Atiba Harris,M,143000.0,143000.0
4097,2016,NYCFC,Jack Harrison,M,125000.0,160500.0
4098,2016,VAN,Jordan Harvey,D,165000.0,165000.0
4099,2016,ORL,Harrison Heath,M,63000.0,63000.0
4100,2016,DAL,Matt Hedges,D,152000.0,152000.0
4101,2016,PHI,Fabian Herbers,M,100000.0,125500.0
4102,2016,NE,Zachary Herivaux,M,62500.0,62500.0
4103,2016,DAL,Ryan Herman,GK,62508.0,62508.0
4104,2016,NYCFC,Jason Hernandez,D,200000.0,210000.0
4105,2016,DAL,Moises Hernandez,D,100000.0,105000.0
4106,2016,CLB,Federico Higuain,M,1175000.0,1175000.0
4107,2016,ORL,Cristian Higuita,M,80000.0,80000.0
4108,2016,ORL,Sebastian Hines,D,150000.0,151250.0
4109,2016,NE,Femi Hollinger-Janzen,F,51500.04,51500.04
4110,2016,DAL,Ryan Hollingshead,M,122500.0,122500.0
4111,2016,CLB,Marshall Hollingsworth,M,51499.92,51499.92
4112,2016,RSL,Omar Holness,F,100000.0,123500.0
4113,2016,HOU,David Horst,D,88593.75,91343.75
4114,2016,DC,Charlie Horton,GK,69999.96,76166.63
4115,2016,COL,Tim Howard,GK,2100000.0,2575000.0
4116,2016,VAN,Erik Hurtado,F,86091.5,121091.5
4117,2016,LA,Baggio Husidic,M,150000.0,150000.0
4118,2016,HOU,Sebastien Ibeagha,D,62500.0,62500.0
4119,2016,DC,Kennedy Igboananike,F,800000.0,901666.67
4120,2016,PHI,Ilsinho Ilsinho,M,430000.0,478333.33
4121,2016,SJ,Andres Imperiale,D,85000.0,87500.0
4122,2016,HOU,Agustin Iniguez,D,132000.0,132000.0
4123,2016,NYCFC,Andoni Iraola,D,200004.0,200004.0
4124,2016,TOR,Clint Irwin,GK,95625.0,107625.0
4125,2016,SEA,Andreas Ivanschitz,M,250000.0,271250.0
4126,2016,MTL,Anthony Jackson-Hamel,F,63000.0,63000.0
4127,2016,VAN,Andrew Jacobson,M,62500.08,87500.08
4128,2016,CLB,Adam Jahn,F,67500.0,67500.0
4129,2016,LA,Bradford Jamieson,F,63000.0,63000.0
4130,2016,DC,Jared Jeffrey,M,71662.5,77862.5
4131,2016,POR,Jack Jewsbury,M,140000.0,147000.0
4132,2016,CLB,Hector Jimenez,M,105000.0,105000.0
4133,2016,NYCFC,Eirik Johansen,GK,62500.0,62500.0
4134,2016,CHI,Sean Johnson,GK,250000.0,253000.0
4135,2016,TOR,Will Johnson,M,375000.0,395333.33
4136,2016,SEA,Darwin Jones,F,62500.0,68750.0
4137,2016,PHI,Derrick Jones,M,51504.0,57404.0
4138,2016,COL,Jermaine Jones,M,600000.0,650000.0
4139,2016,SEA,Joevin Jones,D,70000.0,76166.67
4140,2016,ATL,Kenwyne Jones,F,62508.0,85841.33
4141,2016,PHI,Matt Jones,GK,75000.0,80625.0
4142,2016,KC,Benjamin Joya,M,51504.0,51504.0
4143,2016,ORL,Kaka,M,6660000.0,7167500.0
4144,2016,DC,Alhaji Kamara,F,51500.04,59750.04
4145,2016,NE,Kei Kamara,F,1000000.0,1000000.0
4146,2016,CLB,Ola Kamara,F,425000.0,457500.0
4147,2016,KC,Alec Kann,GK,63000.0,63000.0
4148,2016,CHI,Johan Kappelhof,D,480000.0,520000.0
4149,2016,RSL,Phanuel Kavita,D,51500.0,51500.0
4150,2016,LA,Robbie Keane,F,3500000.0,3500000.0
4151,2016,DC,Taylor Kemp,D,100000.0,100000.0
4152,2016,KC,Jonathan Kempin,GK,82750.0,82750.0
4153,2016,LA,Dan Kennedy,GK,180000.0,195400.0
4154,2016,NYRB,Sacha Kljestan,M,550000.0,687500.0
4155,2016,POR,Chris Klute,D,86625.0,91921.8
4156,2016,NE,Brad Knighton,GK,86105.25,86105.25
4157,2016,NE,Daigo Kobayashi,M,120000.0,132000.0
4158,2016,POR,Chris Konopka,GK,62499.96,64999.96
4159,2016,DC,Chris Korb,D,108900.0,116379.83
4160,2016,NE,Xavier Kouassi,M,840000.0,890541.75
4161,2016,SEA,Aaron Kovar,M,63000.0,63200.0
4162,2016,PHI,Kevin Kratz,M,62508.0,76758.0
4163,2016,MTL,Eric Kronberg,GK,145200.0,145200.0
4164,2016,VAN,Masato Kudo,F,310000.0,370000.0
4165,2016,VAN,Matias Laba,M,560000.0,720500.0
4166,2016,CHI,Nick LaBrocca,M,110000.0,110000.0
4167,2016,NYRB,Connor Lade,D,62500.0,65312.5
4168,2016,NYCFC,Frank Lampard,M,6000000.0,6000000.0
4169,2016,CHI,Matt Lampson,GK,71250.0,76625.0
4170,2016,LA,Jeff Larentowicz,M,175000.0,175000.0
4171,2016,ORL,Cyle Larin,F,135000.0,177000.0
4172,2016,ORL,Richmond Laryea,M,125000.0,154000.0
4173,2016,LA,Ariel Lassiter,F,51500.0,51500.0
4174,2016,NYRB,Kemar Lawrence,D,100000.0,205600.0
4175,2016,COL,Sebastien Le Toux,F,300000.0,310228.13
4176,2016,MTL,Wandrille Lefevre,D,63000.0,63000.0
4177,2016,SJ,Steven Lenhart,F,170000.0,179083.33
4178,2016,VAN,Brett Levis,D,62499.96,64999.96
4179,2016,DAL,Carlos Lizarazo,M,62508.0,130633.0
4180,2016,LA,Sebastian Lletget,M,110000.0,115500.0
4181,2016,SEA,Nicolas Lodeiro,M,1371428.52,1743428.52
4182,2016,NYRB,Aaron Long,D,51504.0,51504.0
4183,2016,NYCFC,Mikey Lopez,M,51500.0,51500.0
4184,2016,HOU,Rob Lovejoy,M,52500.0,52500.0
4185,2016,TOR,Daniel Lovitz,M,63000.0,63000.0
4186,2016,SEA,Damion Lowe,D,66412.5,77412.5
4187,2016,DAL,Zach Loyd,D,200000.0,221666.67
4188,2016,HOU,Christian Lucatero,M,51500.0,51750.0
4189,2016,SEA,Charlie Lyon,GK,52500.0,52500.0
4190,2016,CLB,Cedrick Mabwati,M,235000.0,263350.0
4191,2016,COL,Zac MacMath,GK,140004.0,140004.0
4192,2016,LA,Mike Magee,M,250000.0,250000.0
4193,2016,HOU,Cristian Maidana,M,223850.0,237600.0
4194,2016,MTL,Calum Mallace,M,100000.0,116250.0
4195,2016,DC,Andrea Mancini,F,82500.0,82500.0
4196,2016,MTL,Matteo Mancosu,F,189000.0,189000.0
4197,2016,VAN,Kekuta Manneh,M,127500.0,157000.0
4198,2016,TOR,Chris Mannella,M,63000.0,63000.0
4199,2016,HOU,Kenny Mansally,D,77500.0,84000.0
4200,2016,SEA,Victor Mansaray,F,62500.0,66000.0
4201,2016,KC,Justin Mapp,M,224070.0,239070.0
4202,2016,PHI,Richard Marquez,D,63000.0,69400.0
4203,2016,SEA,Chad Marshall,D,325000.0,341250.0
4204,2016,DC,Collin Martin,M,75000.0,89166.67
4205,2016,CLB,Cristian Martinez,M,62508.0,67008.0
4206,2016,NYCFC,Diego Martinez,D,135000.0,135000.0
4207,2016,RSL,Juan Manuel Martinez,F,1060000.0,1458666.67
4208,2016,NYRB,Felipe Martins,M,250000.0,280000.0
4209,2016,NYCFC,Ronald Matarrita,D,150000.0,175000.0
4210,2016,POR,Darren Mattocks,F,215000.0,231666.67
4211,2016,RSL,Aaron Maund,D,85000.0,88449.5
4212,2016,LA,Jack McBean,F,62499.96,62499.96
4213,2016,ATL,Chris McCann,M,62508.0,90508.0
4214,2016,PHI,John McCarthy,GK,79000.0,88250.0
4215,2016,NYRB,Dax McCarty,M,400000.0,500000.0
4216,2016,NE,Jordan McCrary,D,62500.0,62500.0
4217,2016,POR,Jack McInerney,F,270000.0,270000.0
4218,2016,VAN,Ben McKendry,M,52500.0,52500.0
4219,2016,CHI,Patrick McLain,GK,72500.0,72500.0
4220,2016,NYCFC,Thomas McNamara,M,73500.0,85000.0
4221,2016,NYRB,Ryan Meara,GK,75246.15,76496.15
4222,2016,KC,Jimmy Medranda,D,63000.0,63000.0
4223,2016,CHI,Joao Meira,D,110000.0,126500.0
4224,2016,POR,Lucas Melano,F,760000.0,980000.0
4225,2016,KC,Tim Melia,GK,150000.0,152500.0
4226,2016,NYCFC,Jefferson Mena,D,220000.0,231400.0
4227,2016,LA,Raul Mendiola,F,62500.0,62500.0
4228,2016,NYCFC,Stiven Mendoza,F,207276.0,207276.0
4229,2016,CLB,Justin Meram,M,175000.0,185000.0
4230,2016,SJ,Bryan Meredith,GK,63000.0,63000.0
4231,2016,VAN,Nicolas Mezquida,M,88000.0,88000.0
4232,2016,COL,Eric Miller,D,66412.5,77412.5
4233,2016,SEA,Tyler Miller,GK,62508.0,62508.0
4234,2016,DC,Luke Mishu,D,62500.0,62500.0
4235,2016,PHI,Cole Missimo,M,51500.0,51500.0
4236,2016,POOL,Trey Mitchell,GK,62500.0,62500.0
4237,2016,ORL,Kevin Molino,M,110000.0,121400.0
4238,2016,HOU,Alex Monteiro de Lima,M,152000.0,152000.0
4239,2016,TOR,Drew Moor,D,235000.0,250000.0
4240,2016,RSL,Javier Morales,M,590000.0,590000.0
4241,2016,VAN,Pedro Morales,M,1232500.0,1471400.0
4242,2016,TOR,Ashtone Morgan,D,120000.0,132000.0
4243,2016,SEA,Jordan Morris,F,178000.0,190500.0
4244,2016,TOR,Justin Morrow,D,200000.0,216666.67
4245,2016,RSL,Yura Movsisyan,F,200000.0,200000.0
4246,2016,RSL,Luke Mulholland,M,160008.0,160008.0
4247,2016,DC,Patrick Mullins,F,96250.0,126250.0
4248,2016,KC,Soni Mustivar,M,200000.0,200000.0
4249,2016,NYRB,Alex Muyl,F,62500.0,66500.0
4250,2016,KC,Chance Myers,D,200000.0,225000.0
4251,2016,CLB,Nicolai Naess,D,200004.0,207504.0
4252,2016,KC,Paulo Nagamura,M,225000.0,225000.0
4253,2016,POR,Darlington Nagbe,M,500000.0,515000.0
4254,2016,NE,Steve Neumann,M,62500.0,62500.0
4255,2016,NE,Lee Nguyen,M,500000.0,500000.0
4256,2016,ORL,Antonio Nocerino,M,600000.0,650000.0
4257,2016,DC,Patrick Nyarko,F,210000.0,225750.0
4258,2016,SJ,Sanna Nyassi,M,135000.0,141250.0
4259,2016,ATL,Jeffrey Oblitey Otoo,M,51504.0,51504.0
4260,2016,SEA,Jimmy Ockford,D,63000.0,63000.0
4261,2016,MTL,Dominic Oduro,F,235000.0,235000.0
4262,2016,POR,Amobi Okugo,D,300000.0,325000.0
4263,2016,RSL,Boyd Okwuonu,D,66000.0,86000.0
4264,2016,RSL,Jamison Olave,D,215000.0,215000.0
4265,2016,KC,Lawrence Olum,M,105000.0,115000.0
4266,2016,MTL,Lucas Ontivero,M,380000.0,440000.0
4267,2016,KC,Ike Opara,D,125000.0,131250.0
4268,2016,DC,Kofi Opare,D,90000.0,105000.0
4269,2016,DAL,Juan Esteban Ortiz,M,160000.0,204500.0
4270,2016,TOR,Jonathan Osorio,M,166750.0,174570.68
4271,2016,NYRB,Karl Ouimette,D,63000.0,63000.0
4272,2016,VAN,David Ousted,GK,360000.0,378933.33
4273,2016,CLB,Matt Pacifici,GK,51499.92,51499.92
4274,2016,KC,Erik Palmer-Brown,D,65000.0,65500.0
4275,2016,DAL,Norberto Paparatto,D,174999.96,174999.96
4276,2016,COL,Marco Pappa,M,110000.0,110000.0
4277,2016,VAN,Tim Parker,D,66000.0,84750.0
4278,2016,CLB,Michael Parkhurst,D,275000.0,300000.0
4279,2016,POR,Taylor Peay,D,53472.0,53472.0
4280,2016,SJ,Marc Pelosi,M,72000.0,84500.0
4281,2016,VAN,Blas Perez,F,215000.0,225750.0
4282,2016,ORL,Matias Perez,F,250000.0,250000.0
4283,2016,NYRB,Damien Perrinelle,D,140000.0,140000.0
4284,2016,KC,Jacob Peterson,F,137750.0,144625.0
4285,2016,COL,Zach Pfeffer,M,101000.0,101000.0
4286,2016,RSL,Demar Phillips,D,127500.0,135333.33
4287,2016,MTL,Ignacio Piatti,M,425000.0,425000.0
4288,2016,NYCFC,Andrea Pirlo,M,5600000.0,5915690.0
4289,2016,DAL,Timo Pitter,M,51504.0,51504.0
4290,2016,RSL,Joao Plata,F,175000.0,175000.0
4291,2016,POR,Ben Polk,F,62500.0,68750.0
4292,2016,CHI,Matt Polster,M,84000.0,99000.0
4293,2016,DAL,Paxton Pomykal,M,51504.0,56504.0
4294,2016,PHI,Chris Pontius,M,380000.0,411000.0
4295,2016,KC,Cameron Porter,F,62500.0,69750.0
4296,2016,COL,Dillon Powers,M,270000.0,300000.0
4297,2016,SJ,Alberto Quintero,M,169992.0,190717.0
4298,2016,ORL,David Mateos Ramajo,D,420000.0,453333.33
4299,2016,COL,Juan Edgardo Ramirez,M,85000.0,85000.0
4300,2016,ORL,Rafael Ramos,D,96000.0,96000.0
4301,2016,CHI,Rodrigo Ramos,D,80000.0,84000.0
4302,2016,NYCFC,Andre Rawls,GK,62508.0,62508.0
4303,2016,ORL,Tommy Redding,D,95000.0,102500.0
4304,2016,SEA,Dylan Remick,D,63000.0,63000.0
4305,2016,PHI,Walter Restrepo,M,125000.0,139500.0
4306,2016,NYRB,Kyle Reynish,GK,62500.0,62500.0
4307,2016,ORL,Pedro Ribeiro,M,63000.0,63000.0
4308,2016,TOR,Tosaint Ricketts,F,63000.0,81333.33
4309,2016,POR,Liam Ridgewell,D,1100000.0,1140000.0
4310,2016,RSL,Nick Rimando,GK,400000.0,420000.0
4311,2016,ORL,Carlos Rivas,M,80000.0,80000.0
4312,2016,TOR,Quillan Roberts,GK,63000.0,63000.0
4313,2016,DC,Jalen Robinson,D,75000.0,87000.0
4314,2016,NYRB,Luis Robles,GK,265000.0,267500.0
4315,2016,ORL,Tony Rocha,M,62496.0,62496.0
4316,2016,ORL,Bryan Rochez,F,180000.0,259500.0
4317,2016,HOU,Raul Rodriguez,D,350000.0,379333.33
4318,2016,LA,Robbie Rogers,M,220000.0,228500.0
4319,2016,SEA,Cristian Roldan,M,95000.0,117000.0
4320,2016,DC,Chris Rolfe,F,257500.0,272500.0
4321,2016,MTL,Andres Romero,M,110000.0,110000.0
4322,2016,LA,David Romney,D,63000.0,63000.0
4323,2016,DAL,Mauro Rosales,M,62500.0,62500.0
4324,2016,PHI,Keegan Rosenberry,D,62500.0,68312.5
4325,2016,LA,Brian Rowe,GK,80000.0,80000.0
4326,2016,NE,Kelyn Rowe,M,160000.0,241000.0
4327,2016,NYRB,Daniel Royer,M,375000.0,375000.0
4328,2016,KC,Diego Rubio Kostner,F,180000.0,196875.0
4329,2016,DAL,Carlos Ruiz,F,72000.0,72000.0
4330,2016,DC,Alvaro Saborio,F,420000.0,535500.0
4331,2016,CLB,Mohammed Saeid,M,110000.0,120000.0
4332,2016,MTL,Michael Salazar,F,51492.0,51492.0
4333,2016,SJ,Shea Salinas,M,163125.0,166458.33
4334,2016,KC,Daniel Salloi,F,51500.0,51500.0
4335,2016,DC,Lloyd Sam,M,230000.0,240000.0
4336,2016,RSL,Devon Sandoval,F,67500.0,67500.0
4337,2016,PHI,CJ Sapong,F,225000.0,225000.0
4338,2016,CLB,Rodrigo Saravia,M,51504.0,51504.0
4339,2016,SJ,Kofi Sarkodie,D,62500.0,62500.0
4340,2016,DC,Marcelo Sarvas,M,360000.0,425000.0
4341,2016,RSL,Sebastian Saucedo,M,62500.0,73000.0
4342,2016,NYCFC,Josh Saunders,GK,150000.0,150000.0
4343,2016,CLB,Gaston Sauro,D,585000.0,601312.5
4344,2016,RSL,Chris Schuler,D,62499.96,67499.96
4345,2016,SEA,Zach Scott,D,62500.0,62500.0
4346,2016,VAN,Cole Seiler,D,51500.0,51500.0
4347,2016,DAL,Chris Seitz,GK,136000.0,136000.0
4348,2016,COL,Dillon Serna,M,66000.0,79000.0
4349,2016,ORL,Brek Shea,M,550000.0,595000.0
4350,2016,NYCFC,Khiry Shelton,F,77000.0,94500.0
4351,2016,SJ,Mark Sherrod,F,63000.0,63000.0
4352,2016,MTL,Harrison Shipp,M,104500.0,129500.0
4353,2016,NE,Robert Shuttleworth,GK,137500.0,154375.0
4354,2016,SJ,Matheus Silva,M,52500.0,52500.0
4355,2016,TOR,Clement Simonin,D,63000.0,63000.0
4356,2016,KC,Seth Sinovic,D,105000.0,112666.67
4357,2016,COL,Axel Sjoberg,D,66000.0,81000.0
4358,2016,NE,Donnie Smith,M,63000.0,63000.0
4359,2016,VAN,Jordan Smith,D,115000.0,122743.0
4360,2016,CHI,Luis Solignac,F,85000.0,85000.0
4361,2016,LA,Oscar Sorto,D,63000.0,64875.0
4362,2016,COL,Sean St. Ledger,D,191875.0,194375.0
4363,2016,ORL,Mason Stajduhar,GK,51500.0,51500.0
4364,2016,CLB,Zack Steffen,GK,100008.0,100008.0
4365,2016,HOU,Zach Steinberger,M,63000.0,79250.0
4366,2016,CHI,Michael Stephens,M,105000.0,115000.0
4367,2016,LA,Daniel Steres,D,62500.0,65086.04
4368,2016,RSL,John Stertzer,M,66000.0,75166.67
4369,2016,SJ,Jordan Stewart,M,100000.0,100000.0
4370,2016,SEA,Nathan Sturgis,M,62508.0,62508.0
4371,2016,CLB,Brad Stuver,GK,63000.0,63000.0
4372,2016,RSL,Stephen Sunday,M,220000.0,233000.0
4373,2016,CLB,Ben Swanson,M,70000.0,90416.67
4374,2016,ATL,Alexander Tambakis,GK,63000.0,63000.0
4375,2016,SJ,Andrew Tarbell,GK,70000.0,84000.0
4376,2016,POR,Jermaine Taylor,D,150000.0,150000.0
